game_id,matchup_id,opening_pair,opening_fen,game_in_pair,white_engine,white_setting,black_engine,black_setting,result,white_score,plies,elapsed_s,status,error,opening_pair_index
matchup_019_opening_015_1,matchup_019,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=20,minic,Level=19,1/2-1/2,0.5,80,0.32584100001258776,complete,,15
matchup_019_opening_016_0,matchup_019,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=19,minic,Level=20,1/2-1/2,0.5,80,0.3140702999662608,complete,,16
matchup_019_opening_016_1,matchup_019,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=20,minic,Level=19,1/2-1/2,0.5,80,0.3053706999635324,complete,,16
matchup_019_opening_017_0,matchup_019,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=19,minic,Level=20,1/2-1/2,0.5,80,0.3232744999695569,complete,,17
matchup_019_opening_017_1,matchup_019,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=20,minic,Level=19,1/2-1/2,0.5,80,0.3170378000359051,complete,,17
matchup_019_opening_018_0,matchup_019,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=19,minic,Level=20,1/2-1/2,0.5,80,0.3272992999991402,complete,,18
matchup_019_opening_018_1,matchup_019,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=20,minic,Level=19,1/2-1/2,0.5,80,0.40023099997779354,complete,,18
matchup_019_opening_019_0,matchup_019,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=19,minic,Level=20,1/2-1/2,0.5,80,0.3595470000291243,complete,,19
matchup_019_opening_019_1,matchup_019,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=20,minic,Level=19,1/2-1/2,0.5,80,0.31553869997151196,complete,,19
matchup_020_opening_000_0,matchup_020,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=20,minic,Level=21,0-1,0.0,80,0.6043594999937341,complete,,0
matchup_020_opening_000_1,matchup_020,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.49167299998225644,complete,,0
matchup_020_opening_001_0,matchup_020,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.4282196999993175,complete,,1
matchup_020_opening_001_1,matchup_020,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.8206692999810912,complete,,1
matchup_020_opening_002_0,matchup_020,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.5839994999696501,complete,,2
matchup_020_opening_002_error,matchup_020,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,-1,minic,Level=20,minic,Level=21,,0.5,0,0.0,error,TimeoutError: ,2
matchup_020_opening_003_0,matchup_020,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.4967981000081636,complete,,3
matchup_020_opening_003_1,matchup_020,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.5188305999618024,complete,,3
matchup_020_opening_004_0,matchup_020,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.3521072999574244,complete,,4
matchup_020_opening_004_1,matchup_020,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.41383330000098795,complete,,4
matchup_020_opening_005_error,matchup_020,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,-1,minic,Level=20,minic,Level=21,,0.5,0,0.0,error,TimeoutError: ,5
matchup_020_opening_006_0,matchup_020,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.45147070003440604,complete,,6
matchup_020_opening_006_1,matchup_020,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.3682266999967396,complete,,6
matchup_020_opening_007_0,matchup_020,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.33404809999046847,complete,,7
matchup_020_opening_007_1,matchup_020,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.362859099986963,complete,,7
matchup_020_opening_008_0,matchup_020,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.3426407999941148,complete,,8
matchup_020_opening_008_1,matchup_020,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.334673399978783,complete,,8
matchup_020_opening_009_0,matchup_020,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.3374622000264935,complete,,9
matchup_020_opening_009_1,matchup_020,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.3171913000405766,complete,,9
matchup_020_opening_010_0,matchup_020,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.3461888000019826,complete,,10
matchup_020_opening_010_1,matchup_020,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.4379043999942951,complete,,10
matchup_020_opening_011_0,matchup_020,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.36451109999325126,complete,,11
matchup_020_opening_011_1,matchup_020,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.41626410000026226,complete,,11
matchup_020_opening_012_0,matchup_020,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.4016170999966562,complete,,12
matchup_020_opening_012_1,matchup_020,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.3470128999906592,complete,,12
matchup_020_opening_013_error,matchup_020,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,-1,minic,Level=20,minic,Level=21,,0.5,0,0.0,error,TimeoutError: ,13
matchup_020_opening_014_0,matchup_020,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.36821450002025813,complete,,14
matchup_020_opening_014_1,matchup_020,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.3251737999962643,complete,,14
matchup_020_opening_015_0,matchup_020,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.31232939998153597,complete,,15
matchup_020_opening_015_1,matchup_020,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.3236641999683343,complete,,15
matchup_020_opening_016_0,matchup_020,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.306203700019978,complete,,16
matchup_020_opening_016_1,matchup_020,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.3915049000061117,complete,,16
matchup_020_opening_017_0,matchup_020,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.40287350001744926,complete,,17
matchup_020_opening_017_1,matchup_020,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.35112230002414435,complete,,17
matchup_020_opening_018_0,matchup_020,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.3571681000175886,complete,,18
matchup_020_opening_018_1,matchup_020,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.3103257999755442,complete,,18
matchup_020_opening_019_0,matchup_020,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=20,minic,Level=21,1/2-1/2,0.5,80,0.3832276000175625,complete,,19
matchup_020_opening_019_1,matchup_020,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=21,minic,Level=20,1/2-1/2,0.5,80,0.4241084000095725,complete,,19
matchup_021_opening_000_0,matchup_021,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.3290637999889441,complete,,0
matchup_021_opening_000_1,matchup_021,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.2883313999627717,complete,,0
matchup_021_opening_001_0,matchup_021,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.3482533000060357,complete,,1
matchup_021_opening_001_1,matchup_021,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.3056665000040084,complete,,1
matchup_021_opening_002_0,matchup_021,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.30549769999925047,complete,,2
matchup_021_opening_002_1,matchup_021,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.3065496000344865,complete,,2
matchup_021_opening_003_0,matchup_021,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.32649860001401976,complete,,3
matchup_021_opening_003_1,matchup_021,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.2944024999742396,complete,,3
matchup_021_opening_004_0,matchup_021,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.29190950002521276,complete,,4
matchup_021_opening_004_1,matchup_021,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=22,minic,Level=21,0-1,0.0,72,0.2578102999832481,complete,,4
matchup_021_opening_005_0,matchup_021,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.2954306000028737,complete,,5
matchup_021_opening_005_1,matchup_021,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.30136640003183857,complete,,5
matchup_021_opening_006_0,matchup_021,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.29541219997918233,complete,,6
matchup_021_opening_006_1,matchup_021,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.2934994999668561,complete,,6
matchup_021_opening_007_0,matchup_021,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.28813800000352785,complete,,7
matchup_021_opening_007_1,matchup_021,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.2975461999885738,complete,,7
matchup_021_opening_008_0,matchup_021,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.28878740000072867,complete,,8
matchup_021_opening_008_1,matchup_021,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.2887287000194192,complete,,8
matchup_021_opening_009_0,matchup_021,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.28442250000080094,complete,,9
matchup_021_opening_009_1,matchup_021,opening_009,rnbq1bnr/p1ppkp1p/1p4p1/4p3/8/3P2P1/PPPNPP1P/RNBQKB1R w KQ - 2 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.29031669994583353,complete,,9
matchup_021_opening_010_0,matchup_021,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.29475179995642975,complete,,10
matchup_021_opening_010_1,matchup_021,opening_010,rn1qkbnr/1pp1ppp1/p6p/3p1b2/2P2P2/P6N/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.2885109999915585,complete,,10
matchup_021_opening_011_0,matchup_021,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.31393539998680353,complete,,11
matchup_021_opening_011_1,matchup_021,opening_011,r1bqkbnr/pp1p2pp/n1p1p3/5p2/P2P1B2/8/1PP1PPPP/RN1QKBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.3330733999609947,complete,,11
matchup_021_opening_012_0,matchup_021,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.2929736999794841,complete,,12
matchup_021_opening_012_1,matchup_021,opening_012,r1bqkbnr/ppppppp1/8/7p/Q1P3P1/1P1n4/P2PPP1P/RNB1KBNR w KQkq - 1 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.3036337000085041,complete,,12
matchup_021_opening_013_0,matchup_021,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.30137400003150105,complete,,13
matchup_021_opening_013_1,matchup_021,opening_013,rnbqkbnr/ppp3pp/4pp2/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.3051227999967523,complete,,13
matchup_021_opening_014_0,matchup_021,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.28839120001066476,complete,,14
matchup_021_opening_014_1,matchup_021,opening_014,rnbqk1nr/ppppp2p/6pb/8/2P2pPP/P7/1P1PPP2/RNBQKBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.2880902999895625,complete,,14
matchup_021_opening_015_0,matchup_021,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.28975930000888184,complete,,15
matchup_021_opening_015_1,matchup_021,opening_015,rnb1kbnr/1ppp1pp1/8/p2Pp2p/4P2q/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.29141289996914566,complete,,15
matchup_021_opening_016_0,matchup_021,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.2937069999752566,complete,,16
matchup_021_opening_016_1,matchup_021,opening_016,rn1qkbnr/p2pppp1/b7/1pP4p/5P2/8/PPP1PKPP/RNBQ1BNR w kq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.30412629997590557,complete,,16
matchup_021_opening_017_0,matchup_021,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.2917435000417754,complete,,17
matchup_021_opening_017_1,matchup_021,opening_017,rnbqkbnr/p1p3pp/1p1pp3/5pP1/P3P3/8/1PPP1P1P/RNBQKBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.30145939998328686,complete,,17
matchup_021_opening_018_0,matchup_021,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.2981537000159733,complete,,18
matchup_021_opening_018_1,matchup_021,opening_018,rnbqkb1r/ppp2ppp/3pp3/3P1n2/8/6PP/PPP1PP2/RNBQKBNR w KQkq - 1 5,1,minic,Level=22,minic,Level=21,1/2-1/2,0.5,80,0.30461679998552427,complete,,18
matchup_021_opening_019_0,matchup_021,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,0,minic,Level=21,minic,Level=22,1/2-1/2,0.5,80,0.29095129994675517,complete,,19
matchup_021_opening_019_1,matchup_021,opening_019,rnb1kbnr/1pqppp1p/2p5/p5p1/3P4/1QP4P/PP2PPP1/RNB1KBNR w KQkq - 0 5,1,minic,Level=22,minic,Level=21,0-1,0.0,80,0.2946970000048168,complete,,19
matchup_022_opening_000_0,matchup_022,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,0,minic,Level=22,minic,Level=23,1/2-1/2,0.5,80,0.33482169994385913,complete,,0
matchup_022_opening_000_1,matchup_022,opening_000,rn1qkb1r/2pppppp/bp3n2/p7/4B3/3PP3/PPP2PPP/RNBQK1NR w KQkq - 1 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.30916000000433996,complete,,0
matchup_022_opening_001_0,matchup_022,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,0,minic,Level=22,minic,Level=23,1/2-1/2,0.5,80,0.29879410000285134,complete,,1
matchup_022_opening_001_1,matchup_022,opening_001,rnbqkbnr/1p2pppp/8/p1pp4/6P1/N6P/PPPPPP2/R1BQKBNR w KQkq - 0 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.36398910003481433,complete,,1
matchup_022_opening_002_0,matchup_022,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,0,minic,Level=22,minic,Level=23,1/2-1/2,0.5,80,0.36910800001351163,complete,,2
matchup_022_opening_002_1,matchup_022,opening_002,rnb1kbnr/pppp1p1p/5qp1/4p3/7P/1P3PP1/P1PPP3/RNBQKBNR w KQkq - 0 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.3126899999915622,complete,,2
matchup_022_opening_003_0,matchup_022,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,0,minic,Level=22,minic,Level=23,1/2-1/2,0.5,80,0.31391180003993213,complete,,3
matchup_022_opening_003_1,matchup_022,opening_003,rnbqk1nr/1ppp1ppp/1b2p3/p7/P7/2P2P1P/1P1PP1P1/RNBQKBNR w KQkq - 1 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.3221473000012338,complete,,3
matchup_022_opening_004_0,matchup_022,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,0,minic,Level=22,minic,Level=23,1-0,1.0,31,0.07431990001350641,complete,,4
matchup_022_opening_004_1,matchup_022,opening_004,rnbqkbnr/2ppp1p1/1p3p2/p6p/2P5/4P2P/PP1PKPP1/RNBQ1BNR w kq - 0 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.30112020001979545,complete,,4
matchup_022_opening_005_0,matchup_022,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,0,minic,Level=22,minic,Level=23,1-0,1.0,77,0.3403650000109337,complete,,5
matchup_022_opening_005_1,matchup_022,opening_005,r1bqkb1r/ppp1pppp/3p1n2/8/1nB1P3/1PP5/P2P1PPP/RNBQK1NR w KQkq - 2 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.3220187000115402,complete,,5
matchup_022_opening_006_0,matchup_022,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,0,minic,Level=22,minic,Level=23,1/2-1/2,0.5,80,0.3224769000080414,complete,,6
matchup_022_opening_006_1,matchup_022,opening_006,r1b1k1nr/pppp1ppp/n3p3/6q1/1b6/P2P4/2PNPPPP/R1BQKBNR w KQkq - 0 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.3199680999969132,complete,,6
matchup_022_opening_007_0,matchup_022,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,0,minic,Level=22,minic,Level=23,1/2-1/2,0.5,80,0.30498079996323213,complete,,7
matchup_022_opening_007_1,matchup_022,opening_007,rn1qkb1r/ppp1p1pp/3p1n2/5p2/1P6/2N2PPb/P1PPP2P/R1BQKBNR w KQkq - 1 5,1,minic,Level=23,minic,Level=22,1/2-1/2,0.5,80,0.31694839999545366,complete,,7
matchup_022_opening_008_0,matchup_022,opening_008,r1bq1bnr/pppkpppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQK1NR w KQ - 0 5,0,minic,Level=22,minic,Level=23,1/2-1/2,0.5,80,0.3084732999559492,complete,,8
