graph_index,body_id,role,superclass,class,subclass,type,flywire_type,hemibrain_type,manc_type,in_degree,out_degree,weighted_in_strength,weighted_out_strength,reciprocal_edge,input_reach_depth,output_reverse_distance
80726,107120,baseline_sensory,visual_projection,nan,nan,LPC2,LPC2,LPC2,nan,49,62,0.9999999403953552,0.44459840655326843,1,0,2
81260,107847,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-CL,JO-CL,nan,nan,17,36,1.0,0.24163185060024261,1,0,2
86410,115098,baseline_sensory,visual_projection,nan,nan,LPC2,LPC2,LPC2,nan,67,65,0.9999999403953552,0.5477421283721924,1,0,2
86895,115809,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,haltere,SApp,nan,nan,nan,11,120,1.0,1.8232148885726929,1,0,1
87571,116809,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.5276024341583252,1,0,3
88155,117649,baseline_sensory,cb_sensory,olfactory,nan,ORN_VC1,ORN_VC1,ORN_VC1,nan,25,60,1.0,0.6938382983207703,1,0,3
88738,118493,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,3,1.0,0.36517152190208435,1,0,4
88942,118789,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,3,4,1.0,0.7696726322174072,1,0,4
89528,119683,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,3,1.0,0.7807202935218811,1,0,4
90176,120682,baseline_sensory,visual_projection,nan,nan,LoVP13,LCe03,nan,nan,32,14,1.0000001192092896,0.0938149243593216,0,0,2
90291,120855,baseline_sensory,visual_projection,nan,nan,LPC1,LPC1,LPC1,nan,52,46,1.0,0.1825905442237854,1,0,2
91512,122679,baseline_sensory,visual_projection,nan,nan,LC20a,LC20a,nan,nan,88,58,0.9999999403953552,0.882363498210907,1,0,2
91538,122717,baseline_sensory,cb_sensory,olfactory,nan,ORN_DP1m,ORN_DP1m,ORN_DP1m,nan,56,122,1.0,1.0659104585647583,1,0,3
91575,122769,baseline_sensory,cb_sensory,olfactory,nan,ORN_DC3,ORN_DC3,ORN_DC3,nan,21,69,0.9999998807907104,0.6611469984054565,1,0,2
92650,124447,baseline_sensory,cb_sensory,mechanosensory,nan,TPMN1,TPMN1,nan,nan,13,52,1.0,0.8802471160888672,1,0,2
92696,124505,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,haltere,SApp,nan,nan,nan,20,109,1.0,1.097999095916748,1,0,2
92843,124730,baseline_sensory,visual_projection,nan,nan,MeVPLo2,MTe07,nan,nan,81,67,1.0,0.7678066492080688,1,0,2
93523,125825,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,campaniform sensilla,"SApp09,SApp22",nan,nan,"SApp09,SApp22",12,38,1.0,0.26437562704086304,1,0,1
93599,125942,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,campaniform sensilla,SApp08,nan,nan,SApp08,10,47,1.0,0.4472997486591339,0,0,1
93838,126313,baseline_sensory,cb_sensory,olfactory,nan,ORN_DA1,ORN_DA1,ORN_DA1,nan,18,68,1.0,0.7050504684448242,1,0,2
94680,127710,baseline_sensory,visual_projection,nan,nan,LC30,LCe02,"LC25,LC26,LC26,LC25,LC24",nan,46,19,1.0000001192092896,0.18188700079917908,1,0,2
94788,127894,baseline_sensory,cb_sensory,hygrosensory,nan,HRN_VP5,HRN_VP5,HRN_VP5,nan,17,43,1.0,1.2373956441879272,1,0,2
94970,128178,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,4,1.0,0.6936867237091064,0,0,4
95065,128338,baseline_sensory,visual_projection,nan,nan,LC21,LC21,LC21,nan,128,101,1.0000001192092896,0.6358978748321533,1,0,2
95165,128517,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,3,4,1.0,0.7746993899345398,1,0,4
95370,128834,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,haltere,SApp,nan,nan,nan,15,137,1.0,1.9931666851043701,1,0,1
95622,129239,baseline_sensory,visual_projection,nan,nan,LC10d,LC10d,nan,nan,140,63,1.0000001192092896,0.36570030450820923,1,0,2
95694,129353,baseline_sensory,visual_projection,nan,nan,LC18,LC18,LC18,nan,108,70,1.0,0.3186779022216797,1,0,2
96000,129858,baseline_sensory,visual_projection,nan,nan,LoVP13,LCe03,nan,nan,30,18,0.9999999403953552,0.11283274739980698,0,0,2
96071,129973,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,16,36,0.9999998211860657,0.45154136419296265,1,0,2
96202,130185,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,5,0.0,0.4046555161476135,0,0,4
96656,130964,baseline_sensory,visual_projection,nan,nan,LoVP12,LCe04,LC9,nan,16,25,1.0000001192092896,0.08105086535215378,0,0,1
97072,131623,baseline_sensory,visual_projection,nan,nan,MeVP6,MTe01a,MC66,nan,97,58,1.0000001192092896,1.1494392156600952,1,0,1
97592,132483,baseline_sensory,visual_projection,nan,nan,LoVP83,LTe43,AOTU044,nan,58,56,1.0,0.44678178429603577,1,0,2
97597,132497,baseline_sensory,cb_sensory,olfactory,nan,ORN_DA1,ORN_DA1,ORN_DA1,nan,30,56,0.9999998807907104,0.630775511264801,1,0,2
98717,134402,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,2,1.0,0.21461276710033417,0,0,4
98794,134560,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,3,1.0,0.3061664402484894,0,0,4
98889,134754,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.3596116304397583,1,0,4
99189,135305,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,chordotonal organ,SApp23,nan,nan,SApp23,2,40,1.0,0.42140576243400574,0,0,2
99342,135599,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,4,1.0,0.6439071893692017,1,0,4
99444,135790,baseline_sensory,visual_projection,nan,nan,LC12,LC12,LC12,nan,39,56,1.0000001192092896,0.18400388956069946,1,0,2
99909,136648,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,4,1.0,0.31070658564567566,1,0,4
100463,137713,baseline_sensory,visual_centrifugal,nan,nan,LPT111,cLP02,LT71,nan,6,40,1.0,0.3261408507823944,0,0,2
100464,137717,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,4,5,1.0,0.7159097194671631,1,0,4
100985,138690,baseline_sensory,visual_projection,nan,nan,MeTu2a,MeTu2a,"MC61,MC64",nan,24,17,0.9999998807907104,0.43714475631713867,1,0,3
101254,139202,baseline_sensory,visual_projection,nan,nan,LoVP12,LCe04,LC9,nan,17,16,1.0,0.02523825503885746,1,0,1
101665,140047,baseline_sensory,visual_projection,nan,nan,LC20a,LC20a,nan,nan,124,73,1.0000001192092896,0.8971406817436218,1,0,2
101832,140381,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.22969385981559753,1,0,4
102377,141509,baseline_sensory,visual_projection,nan,nan,LC10b,LC10b,nan,nan,83,20,1.0,0.13811132311820984,1,0,2
103220,143239,baseline_sensory,visual_projection,nan,nan,LC31a,LC31a,nan,nan,152,64,1.0,0.16178713738918304,1,0,1
103281,143352,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.31840798258781433,0,0,4
103378,143534,baseline_sensory,cb_sensory,mechanosensory,nan,nan,"BM_dOcci,BM_dPoOr",nan,nan,15,31,0.9999998807907104,0.5327883362770081,1,0,1
104070,144982,baseline_sensory,cb_sensory,mechanosensory,nan,TPMN1,TPMN1,nan,nan,12,53,1.0,0.5286824703216553,1,0,2
104474,145847,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA2,ORN_VA2,ORN_VA2,nan,16,23,1.0,0.26177170872688293,1,0,3
104719,146396,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,3,1.0,0.6916771531105042,1,0,4
105753,148806,baseline_sensory,visual_projection,nan,nan,LoVP13,LCe03,nan,nan,38,21,1.0000001192092896,0.09928516298532486,1,0,2
106055,149517,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,3,19,1.0,0.6781842112541199,1,0,3
106191,149854,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-B2,JO-B2,nan,nan,9,38,1.0,0.653119683265686,1,0,2
106360,150265,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,haltere,SApp,nan,nan,nan,12,50,1.0000001192092896,0.31637805700302124,0,0,1
106709,151170,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,2,12,1.0,0.9873689413070679,1,0,3
106817,151450,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,3,1.0,0.2929484248161316,1,0,4
107126,152241,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,3,18,1.0,0.9172857999801636,1,0,3
107139,152273,baseline_sensory,ol_sensory,visual,nan,R7d,R7,nan,nan,6,26,1.0,1.2347368001937866,1,0,3
107582,153443,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.2327551245689392,0,0,4
107742,153860,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.41257625818252563,0,0,4
107832,154123,baseline_sensory,ol_sensory,visual,nan,R7d,R7,nan,nan,4,24,1.0,1.0822383165359497,1,0,3
108000,154593,baseline_sensory,cb_sensory,olfactory,nan,ORN_VC5,ORN_VC5,ORN_VC3m,nan,29,65,1.0,0.7434551119804382,1,0,2
108077,154811,baseline_sensory,ol_sensory,visual,nan,R8p,R8,nan,nan,3,14,1.0,0.9759699106216431,1,0,3
108188,155099,baseline_sensory,visual_projection,nan,nan,MeVP1,MTe51,MC62,nan,32,37,1.0000001192092896,0.2692899703979492,1,0,2
108212,155167,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.2310428023338318,0,0,4
108242,155227,baseline_sensory,cb_sensory,olfactory,nan,ORN_V,ORN_V,ORN_V,nan,32,42,1.0,0.992710530757904,1,0,2
108915,157249,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,4,1.0,0.4287058115005493,0,0,4
108921,157265,baseline_sensory,visual_projection,nan,nan,LLPC1,LLPC1,nan,nan,54,38,0.9999998807907104,0.21873396635055542,1,0,1
109139,157933,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,3,21,1.0,0.05446188151836395,1,0,2
109354,158563,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,haltere,SApp,nan,nan,nan,8,53,1.0000001192092896,0.42196935415267944,1,0,2
109913,160256,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,3,13,1.0,0.6818332672119141,1,0,3
110377,161795,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,8,18,1.0000001192092896,0.05358210206031799,1,0,2
110452,162110,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,5,21,1.0,0.6386470794677734,1,0,2
110622,162684,baseline_sensory,cb_sensory,mechanosensory,wind_gravity,JO-EV1,JO-EV1,nan,nan,20,54,0.9999998807907104,0.5993049144744873,1,0,2
110763,163229,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.2242220640182495,1,0,4
110856,163519,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,7,23,1.0,0.18286004662513733,1,0,2
110873,163586,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.2856183350086212,0,0,4
110900,163662,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,16,1.0,0.662695050239563,1,0,3
111304,165121,baseline_sensory,cb_sensory,olfactory,nan,ORN_VL1,ORN_VL1,ORN_VL1,nan,15,45,0.9999998807907104,0.6576533913612366,1,0,2
111312,165150,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.634255051612854,0,0,4
111418,165585,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,3,16,1.0,0.5501192808151245,1,0,3
111554,166035,baseline_sensory,cb_sensory,mechanosensory,nan,BM_Vib,BM_Vib,nan,nan,15,59,1.0,0.7606583833694458,1,0,1
111598,166193,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,5,16,0.9999999403953552,0.5122079849243164,1,0,3
111625,166309,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.21384099125862122,1,0,4
111667,166473,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,3,13,1.0,0.7035793662071228,1,0,3
112118,168233,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA6,ORN_VA6,ORN_VA6,nan,22,79,1.0,1.0462727546691895,1,0,2
112160,168415,baseline_sensory,cb_sensory,olfactory,nan,ORN_DC4,ORN_DC4,ORN_DC4,nan,35,88,1.0000001192092896,0.6513541340827942,1,0,2
112217,168674,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,10,19,1.0000001192092896,0.1538970172405243,1,0,2
112500,169810,baseline_sensory,visual_projection,nan,nan,MeVP15,MTe06,nan,nan,42,39,1.0000001192092896,0.5547290444374084,1,0,2
112586,170186,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,3,14,1.0,0.9232435822486877,1,0,3
112616,170322,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA2,ORN_VA2,ORN_VA2,nan,31,57,1.0,0.8251712322235107,1,0,3
112680,170543,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,3,12,1.0,1.0574275255203247,1,0,3
112713,170722,baseline_sensory,visual_projection,nan,nan,LoVP9,LCe09,nan,nan,20,14,0.9999999403953552,0.268233984708786,1,0,3
112756,170932,baseline_sensory,visual_projection,nan,nan,MeTu4d,MeTu4d,"MC61,MC64",nan,4,22,1.0,0.3296746015548706,0,0,3
112821,171199,baseline_sensory,visual_projection,nan,nan,LC10c-1,LC10c,nan,nan,64,84,1.0000001192092896,0.5280767679214478,1,0,2
112832,171254,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,5,20,1.0,0.7234830856323242,1,0,3
112905,171550,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,25,49,1.0,1.07517671585083,1,0,2
113097,172452,baseline_sensory,visual_projection,nan,nan,LC27,LC27,nan,nan,57,36,1.0000001192092896,0.36492982506752014,1,0,2
113135,172632,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA7l,ORN_VA7l,ORN_VA7l,nan,20,36,1.0,0.44826391339302063,1,0,2
113210,172949,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,3,9,1.0,0.6272143125534058,1,0,3
113242,173091,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA5,ORN_VA5,ORN_VA5,nan,10,23,1.0,0.10240495204925537,1,0,2
113286,173272,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,2,21,1.0,0.6304288506507874,1,0,3
113321,173462,baseline_sensory,cb_sensory,gustatory,labellar bristle,LB1a,"LB1a,LB1d",nan,nan,13,48,1.0,1.2093620300292969,1,0,1
113396,173838,baseline_sensory,cb_sensory,olfactory,nan,ORN_DA3,ORN_DA3,ORN_DA3,nan,9,19,1.0,0.35754722356796265,1,0,3
113464,174117,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.2482299506664276,1,0,4
113527,174365,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,3,10,1.0,0.5035700798034668,1,0,3
113592,174598,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,5,23,1.0,0.7384055256843567,1,0,3
113689,175019,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,2,17,1.0,0.6369823217391968,1,0,3
113704,175115,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,2,13,1.0,0.9430667757987976,1,0,3
113746,175286,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,4,15,0.9999999403953552,0.6660951972007751,1,0,2
113756,175330,baseline_sensory,cb_sensory,olfactory,nan,ORN_VL1,ORN_VL1,ORN_VL1,nan,4,26,1.0,0.33431756496429443,1,0,2
113791,175488,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,3,1.0,0.39332151412963867,0,0,4
113850,175753,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,4,17,1.0,1.1114624738693237,1,0,3
113890,175941,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,6,17,1.0,0.6534370183944702,1,0,3
114084,176950,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,4,14,1.0,1.1115634441375732,1,0,2
114269,177875,baseline_sensory,visual_projection,nan,nan,LC27,LC27,nan,nan,38,32,1.0,0.16683553159236908,1,0,2
114575,179481,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,4,13,1.0,0.6926213502883911,1,0,3
114709,180167,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,3,16,1.0,0.5596368908882141,1,0,3
114799,180675,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.3362824618816376,0,0,4
114893,181227,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.22595056891441345,0,0,4
115149,182613,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.36756858229637146,1,0,4
115221,183019,baseline_sensory,ol_sensory,visual,nan,R8p,R8,nan,nan,5,16,1.0,0.7844054698944092,1,0,3
115229,183081,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,3,1.0,0.42175570130348206,0,0,4
115307,183486,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,5,21,1.0,0.7654785513877869,1,0,3
115339,183646,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,5,17,1.0,0.893078088760376,1,0,2
115427,184154,baseline_sensory,visual_projection,nan,nan,MeTu1,MeTu1,"MC61,MC64",nan,65,39,1.0,0.41694480180740356,1,0,2
115559,184747,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,3,9,1.0,0.4123894274234772,1,0,3
115832,186286,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,2,19,1.0,1.0243796110153198,1,0,3
115982,187169,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,2,13,1.0,1.1025861501693726,1,0,3
116055,187660,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,5,19,1.0,1.027413249015808,1,0,2
116125,188047,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,3,16,1.0,0.9066221714019775,1,0,3
116141,188126,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,5,16,0.9999999403953552,0.701915979385376,1,0,3
116184,188343,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA4,ORN_VA4,ORN_VA4,nan,19,47,1.0,0.5059303641319275,1,0,2
116194,188390,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,2,4,1.0,0.41142261028289795,1,0,4
116241,188713,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,2,11,1.0,0.7816431522369385,1,0,3
116477,190066,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,3,12,1.0,0.9417860507965088,1,0,3
116684,191248,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,3,12,1.0,0.716414749622345,1,0,2
116784,191734,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM6,ORN_DM6,ORN_DM6,nan,28,55,0.9999998807907104,0.5869079828262329,1,0,3
116910,192467,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,3,1.0,0.305469274520874,0,0,4
116942,192634,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,3,17,1.0,0.8716079592704773,1,0,3
117157,193940,baseline_sensory,sensory_ascending,mechanosensory_proprioceptive,haltere,SApp,nan,nan,nan,11,73,1.0,0.8019222021102905,1,0,1
117434,195515,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,2,14,1.0,1.3078312873840332,1,0,3
117536,196143,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM1,ORN_VM1,ORN_VM1,nan,22,41,0.9999999403953552,0.8253099322319031,1,0,2
117590,196526,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,4,14,1.0,0.8672612905502319,1,0,2
117632,196849,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,2,9,1.0,0.4569467604160309,1,0,3
117719,197373,baseline_sensory,visual_projection,nan,nan,LoVP9,LCe09,nan,nan,22,8,0.9999999403953552,0.1341952532529831,0,0,3
117740,197503,baseline_sensory,ol_sensory,visual,nan,R8p,R8,nan,nan,3,14,1.0,1.1423671245574951,1,0,3
118028,199510,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,2,0.0,0.3314446210861206,0,0,4
118080,199879,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,3,19,1.0,1.6647766828536987,1,0,3
118106,200064,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,12,1.0,0.3329068422317505,1,0,3
118141,200329,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,5,20,1.0,0.7054066061973572,1,0,3
118292,201419,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA3,ORN_VA3,ORN_VA3,nan,12,24,1.0,0.05158327519893646,1,0,3
118312,201551,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,1,13,1.0,1.693268895149231,1,0,3
118483,202873,baseline_sensory,ol_sensory,visual,nan,R7d,R7,nan,nan,3,32,1.0,1.5784492492675781,1,0,3
118507,203010,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,2,12,1.0,0.9314414262771606,1,0,3
118578,203654,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1v,ORN_VA1v,ORN_VA1v,nan,14,34,1.0,0.6562741994857788,1,0,2
118851,205838,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,2,15,1.0,0.7093169093132019,1,0,3
118916,206395,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,8,1.0,0.41615357995033264,1,0,3
119018,207430,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM1,ORN_DM1,ORN_DM1,nan,32,61,1.0,0.6154559850692749,1,0,3
119079,207918,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM1,ORN_VM1,ORN_VM1,nan,18,51,1.0000001192092896,0.6480966806411743,1,0,2
119164,208719,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,8,20,1.0,0.16303370893001556,1,0,1
119176,208886,baseline_sensory,cb_sensory,olfactory,nan,ORN_DC3,ORN_DC3,ORN_DC3,nan,21,62,0.9999998807907104,0.730318546295166,1,0,2
119219,209290,baseline_sensory,cb_sensory,olfactory,nan,ORN_DL1,ORN_DL1,ORN_DL1,nan,34,45,1.0,0.726619303226471,1,0,3
119255,209574,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,19,0.9999998807907104,0.6271710991859436,1,0,3
119279,209795,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,3,14,1.0,0.5863503813743591,1,0,3
119369,210576,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,6,18,1.0,0.6079937815666199,1,0,3
119477,211538,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,3,0.0,0.31213927268981934,0,0,4
119483,211580,baseline_sensory,ol_sensory,visual,nan,R7_unclear,R7,nan,nan,2,22,1.0,1.2571402788162231,1,0,3
119530,212067,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,2,0.0,0.23151758313179016,0,0,4
119540,212138,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,2,18,1.0,0.957340657711029,1,0,3
119583,212640,baseline_sensory,cb_sensory,mechanosensory,nan,BM_InOm,BM_InOm,nan,nan,7,18,1.0,0.12354803085327148,1,0,1
119634,213216,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM1,ORN_VM1,ORN_VM1,nan,17,44,1.0,0.6957253217697144,1,0,2
119647,213319,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM2,ORN_DM2,ORN_DM2,nan,31,50,1.0,0.6228121519088745,1,0,3
119793,214794,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA1d,ORN_VA1d,ORN_VA1d,nan,13,31,1.0,0.39961016178131104,1,0,2
119855,215355,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA6,ORN_VA6,ORN_VA6,nan,14,47,1.000000238418579,0.5633810758590698,1,0,2
119886,215681,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,14,0.9999999403953552,0.49581295251846313,1,0,3
119913,215957,baseline_sensory,cb_sensory,olfactory,nan,ORN_VA7m,ORN_VA7m,ORN_VA7m,nan,22,47,1.0,1.7168214321136475,1,0,3
119927,216121,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM5v,ORN_VM5v,ORN_VM5v,nan,34,59,1.0,0.6479679942131042,1,0,2
120005,217227,baseline_sensory,ol_sensory,visual,nan,R7p,R7,nan,nan,4,18,1.0,0.6713756918907166,1,0,3
120081,218171,baseline_sensory,cb_sensory,olfactory,nan,ORN_DA2,ORN_DA2,ORN_DA2,nan,4,28,1.0,0.24939770996570587,1,0,2
120097,218397,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,4,16,1.0,0.750973105430603,1,0,2
120240,220199,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,1,2,1.0,0.14216147363185883,0,0,4
120283,220921,baseline_sensory,cb_sensory,olfactory,nan,ORN_DM5,ORN_DM5,ORN_DM5,nan,17,37,1.0000001192092896,0.8742775917053223,1,0,3
120327,221481,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,16,1.0,0.6881581544876099,1,0,3
120328,221500,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,3,12,1.0,1.1690980195999146,1,0,3
120333,221558,baseline_sensory,ol_sensory,visual,nan,R1-R6,R1-6,nan,nan,0,2,0.0,0.12651748955249786,0,0,4
120395,222516,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,4,13,0.9999999403953552,0.4217350482940674,1,0,3
120408,222691,baseline_sensory,ol_sensory,visual,nan,R7y,R7,nan,nan,3,16,1.0,0.6717491745948792,1,0,3
120446,223132,baseline_sensory,ol_sensory,visual,nan,R8y,R8,nan,nan,4,16,1.0,1.073690414428711,1,0,3
120501,223871,baseline_sensory,ol_sensory,visual,nan,R8_unclear,R8,nan,nan,4,19,1.0,1.3815803527832031,1,0,3
120517,224031,baseline_sensory,cb_sensory,olfactory,nan,ORN_VM4,ORN_VM4,ORN_VM4,nan,5,33,1.0,1.3945521116256714,1,0,2
